# ---------------------------------------------------------------------------------------
# REGIONAL EXTRACT, made on 2026-09-01 by pipeline/samudra/sources/glider.py's own scan.
#
# The complete EGO index is 248,440,873 bytes and 824,641 lines, of which 817,816 carry a
# readable position and date. Every one was scanned against DEMO_REGION (45-100 E, 10 S-25 N)
# and 2,876 matched, from ONE glider (WMO 2801950) in TWO deployments. The rows below are
# exactly those 2,876, unedited, with the archive's own header kept.
#
# It is committed so the finding is reproducible in every bake without downloading 248 MB.
# Re-derive it any time from ftp://ftp.ifremer.fr/ifremer/glider/v2/glider_prof_index.txt.
# ---------------------------------------------------------------------------------------
# Title : Profile directory file of the Gliders.
# Description : The directory file describes all individual profile files of the glider GDAC.
# Project : Glider
# Format version : 1.0
# Date of update : 20260901063748
# FTP root number 1 : ftp://ftp.ifremer.fr/ifremer/glider/v2
# FTP root number 2 : N/A
# GDAC node : EGO GDAC
file,wmo,date,latitude,longitude,pressure_max,n_levels,parameter,ocean,date_update,gdac_date_creation,gdac_date_update
/sea057/sea057_20220128/profiles/R2801950_20220128_1210.nc,2801950,20220308062816,24.418,57.757,808.9,138,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095031,20220327013715,20241011125730
/sea057/sea057_20220128/profiles/R2801950_20220128_1211D.nc,2801950,20220308085820,24.43,57.756,811.2,146,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095031,20220327013716,20241011125730
/sea057/sea057_20220128/profiles/R2801950_20220128_1212.nc,2801950,20220308112024,24.441,57.773,805.6,136,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095031,20220327013717,20241011125730
/sea057/sea057_20220128/profiles/R2801950_20220128_1213D.nc,2801950,20220308134659,24.448,57.773,813.5,143,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095031,20220327013718,20241011125730
/sea057/sea057_20220128/profiles/R2801950_20220128_1214.nc,2801950,20220308160933,24.461,57.789,808.8,142,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095031,20220327013719,20241011125730
/sea057/sea057_20220128/profiles/R2801950_20220128_1215D.nc,2801950,20220308184007,24.469,57.788,810.9,141,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095032,20220327013719,20241011125730
/sea057/sea057_20220128/profiles/R2801950_20220128_1216.nc,2801950,20220308210212,24.484,57.801,805.9,141,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095032,20220327013720,20241011125730
/sea057/sea057_20220128/profiles/R2801950_20220128_1217D.nc,2801950,20220308233646,24.49,57.801,811.5,146,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095032,20220327013721,20241011125730
/sea057/sea057_20220128/profiles/R2801950_20220128_1218.nc,2801950,20220309015950,24.504,57.814,805.6,140,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095032,20220327013721,20241011125730
/sea057/sea057_20220128/profiles/R2801950_20220128_1219D.nc,2801950,20220309043455,24.506,57.816,813.4,146,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095032,20220327013722,20241011125730
/sea057/sea057_20220128/profiles/R2801950_20220128_121D.nc,2801950,20211201054458,24.282,57.655,809.4,140,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009094820,20220327012710,20241011125646
/sea057/sea057_20220128/profiles/R2801950_20220128_122.nc,2801950,20211201080502,24.263,57.653,804.5,140,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009094820,20220327012711,20241011125646
/sea057/sea057_20220128/profiles/R2801950_20220128_1220.nc,2801950,20220309065829,24.523,57.826,808.1,141,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095032,20220327013723,20241011125730
/sea057/sea057_20220128/profiles/R2801950_20220128_1221D.nc,2801950,20220309092703,24.525,57.827,810.9,144,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095032,20220327013723,20241011125730
/sea057/sea057_20220128/profiles/R2801950_20220128_1222.nc,2801950,20220309114908,24.54,57.84,804.9,140,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095033,20220327013724,20241011125730
/sea057/sea057_20220128/profiles/R2801950_20220128_1223D.nc,2801950,20220309142512,24.54,57.838,813.4,146,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095033,20220327013724,20241011125730
/sea057/sea057_20220128/profiles/R2801950_20220128_1224.nc,2801950,20220309164817,24.557,57.847,807.9,140,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095033,20220327013725,20241011125730
/sea057/sea057_20220128/profiles/R2801950_20220128_1225D.nc,2801950,20220310001500,24.576,57.858,811.1,143,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095033,20220327013725,20241011125730
/sea057/sea057_20220128/profiles/R2801950_20220128_1226.nc,2801950,20220310023804,24.592,57.87,803.6,141,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095033,20220327013726,20241011125731
/sea057/sea057_20220128/profiles/R2801950_20220128_1227D.nc,2801950,20220310050638,24.593,57.87,812.7,142,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095033,20220327013726,20241011125731
/sea057/sea057_20220128/profiles/R2801950_20220128_1228.nc,2801950,20220310072743,24.609,57.881,808.8,140,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095033,20220327013727,20241011125731
/sea057/sea057_20220128/profiles/R2801950_20220128_1229D.nc,2801950,20220310100517,24.608,57.879,812.3,147,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095034,20220327013727,20241011125731
/sea057/sea057_20220128/profiles/R2801950_20220128_1230.nc,2801950,20220310122951,24.622,57.894,809.6,142,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095034,20220327013728,20241011125731
/sea057/sea057_20220128/profiles/R2801950_20220128_1231D.nc,2801950,20220310150126,24.624,57.891,812.2,147,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095034,20220327013728,20241011125731
/sea057/sea057_20220128/profiles/R2801950_20220128_1232.nc,2801950,20220310172630,24.639,57.903,806.8,143,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095034,20220327013729,20241011125731
/sea057/sea057_20220128/profiles/R2801950_20220128_1233D.nc,2801950,20220310200035,24.64,57.902,811.6,143,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095034,20220327013730,20241011125731
/sea057/sea057_20220128/profiles/R2801950_20220128_1234.nc,2801950,20220310222409,24.655,57.914,805.6,144,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095034,20220327013730,20241011125731
/sea057/sea057_20220128/profiles/R2801950_20220128_1235D.nc,2801950,20220311005844,24.656,57.914,811.8,143,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095034,20220327013731,20241011125731
/sea057/sea057_20220128/profiles/R2801950_20220128_1236.nc,2801950,20220311032148,24.673,57.922,806,143,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095035,20220327013732,20241011125731
/sea057/sea057_20220128/profiles/R2801950_20220128_1237D.nc,2801950,20220311055953,24.67,57.925,812.3,145,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095035,20220327013732,20241011125731
/sea057/sea057_20220128/profiles/R2801950_20220128_1238.nc,2801950,20220311082357,24.687,57.935,806.2,143,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095035,20220327013733,20241011125731
/sea057/sea057_20220128/profiles/R2801950_20220128_1239D.nc,2801950,20220311111402,24.666,57.924,809.8,143,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095035,20220327013733,20241011125731
/sea057/sea057_20220128/profiles/R2801950_20220128_123D.nc,2801950,20211201103536,24.261,57.64,809.6,141,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009094820,20220327012711,20241011125646
/sea057/sea057_20220128/profiles/R2801950_20220128_124.nc,2801950,20211201125510,24.242,57.64,806.3,138,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009094820,20220327012712,20241011125646
/sea057/sea057_20220128/profiles/R2801950_20220128_1240.nc,2801950,20220311133806,24.65,57.913,804.5,143,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095035,20220327013734,20241011125731
/sea057/sea057_20220128/profiles/R2801950_20220128_1241D.nc,2801950,20220311161241,24.621,57.899,810.6,144,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095035,20220327013734,20241011125731
/sea057/sea057_20220128/profiles/R2801950_20220128_1242.nc,2801950,20220311183645,24.605,57.887,804.6,142,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095035,20220327013735,20241011125731
/sea057/sea057_20220128/profiles/R2801950_20220128_1243D.nc,2801950,20220311210719,24.581,57.871,809.7,145,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095035,20220327013735,20241011125731
/sea057/sea057_20220128/profiles/R2801950_20220128_1244.nc,2801950,20220311233054,24.565,57.858,804,140,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095036,20220327013736,20241011125731
/sea057/sea057_20220128/profiles/R2801950_20220128_1245D.nc,2801950,20220312020428,24.544,57.84,811.2,143,MTIME/TEMP/CNDC/PRES/PSAL/TEMP_CNDC/CHLA/FLUORESCENCE_CHLA/BBP700/BETA_BACKSCATTERING700/MOLAR_DOXY/TEMP_DOXY/DOXY/DOWN_IRRADIANCE380/DOWN_IRRADIANCE490/DOWN_IRRADIANCE532/DOWNWELLING_PAR/TECH_heading/TECH_heading_C/TECH_pitch/TECH_roll/TECH_ballast_pumped/TECH_ballast_pumped_C/TECH_battery_position/TECH_battery_position_C/TECH_battery_rotation/TECH_battery_rotation_C,I,20241009095036,20220327013736,20241011125731
